run,t,M1_gcm_aoi_dist,M2_angle_std,M3_defender_angle,sigmaR,muOmega,thetaOmega,clustered,anyWithin5,allBeyond20,defenderBetween,chosenBC
21,9,33.1619,0.0287051,0.0986371,0.916136,0,0,1,0,1,1,1
21,10,32.5432,0.0279299,0.10226,1.04397,0,0,1,0,1,1,1
21,11,31.8469,0.0317341,0.144518,1.05568,0,0,1,0,1,1,8
21,12,31.0107,0.0238988,0.140205,1.04506,0,0,1,0,1,1,2
21,13,30.1132,0.0217177,0.137263,1.02622,0,0,1,0,1,1,1
21,14,29.1471,0.0219511,0.135778,1.00915,0,0,1,0,1,1,1
21,15,28.1872,0.0241983,0.139058,1.01377,0,0,1,0,1,1,1
21,16,27.2109,0.0292286,0.566181,1.02311,0,0,1,0,1,1,9
21,17,26.2425,0.0342111,0.374308,1.01206,0,0,1,0,1,1,9
21,18,25.2936,0.029961,0.121071,0.969981,0,0,1,0,1,1,9
21,19,24.3437,0.0272133,0.0802086,0.926471,0,0,1,0,1,1,3
21,20,23.3928,0.0328614,0.0778719,0.872135,0,0,1,0,1,1,1
21,21,22.4246,0.0378427,0.262391,0.85893,0,0,1,0,1,1,3
21,22,21.4572,0.0384888,0.0746811,0.873198,0,0,1,0,0,1,5
21,23,20.5171,0.0386423,0.0159737,0.883719,0,0,1,0,0,1,1
21,24,19.5658,0.0400821,0.00497836,0.88348,0,0,1,0,0,1,1
21,25,18.6775,0.0473098,0.0155909,0.810209,0,0,1,0,0,1,1
21,26,17.9673,0.0557979,0.0150702,0.509165,0,0,1,0,0,1,6
21,27,17.3825,0.0639984,0.0325418,0.773838,0,0,1,0,0,1,9
21,28,16.9625,0.0676214,0.0385936,1.11713,0,0,1,0,0,1,10
21,29,16.6222,0.0682241,0.00509252,1.28775,0,0,1,0,0,1,9
21,30,16.4875,0.0602095,0.11643,1.18151,0,0,1,0,0,1,7
21,31,16.2665,0.0410481,0.000864157,1.0501,0,0,1,0,0,1,1
21,32,16.2058,0.0438959,0.0114717,1.08197,0,0,1,0,0,1,1
21,33,16.1721,0.0692787,0.042082,1.11815,0,0,1,0,0,1,9
21,34,16.203,0.0769755,0.0331863,0.760783,0,0,1,0,0,1,7
21,35,16.2617,0.0632512,0.0323276,0.932605,0,0,1,0,0,1,2
21,36,16.3686,0.0510357,0.0367967,1.199,0,0,1,0,0,1,2
21,37,16.2567,0.0654375,0.0086507,1.23154,0,0,1,0,0,1,5
21,38,16.2322,0.0620106,0.0195023,1.0873,0,0,1,0,0,1,3
21,39,16.1635,0.0479025,0.00898444,0.878993,0,0,1,0,0,1,6
21,40,16.0779,0.0636326,0.0437616,1.0227,0,0,1,0,0,1,6
21,41,15.9132,0.0820388,0.0288218,1.08504,0,0,1,0,0,1,8
21,42,15.7873,0.0799161,0.18156,1.1181,0,0,1,0,0,1,8
21,43,15.5936,0.0595475,0.315594,1.02741,0,0,1,0,0,1,7
21,44,15.4398,0.0397616,0.0626402,0.784932,0,0,1,0,0,1,1
21,45,15.5277,0.0711657,0.0267374,0.99541,0,0,1,0,0,1,3
21,46,15.484,0.0878495,0.0127713,1.0297,0,0,1,0,0,1,8
21,47,15.3157,0.0944405,0.0133221,1.01811,0,0,1,0,0,1,5
21,48,15.0492,0.0800932,0.00129456,0.905411,0,0,1,0,0,1,1
21,49,15.2131,0.0542182,0.00559158,0.791977,0,0,1,0,0,1,1
21,50,15.2109,0.067294,0.00141118,0.829725,0,0,1,0,0,1,1
21,51,15.6403,0.077656,0.00578145,1.02332,0,0,1,0,0,1,8
21,52,16.1068,0.0773078,0.00422136,0.892125,0,0,1,0,0,1,6
21,53,16.4821,0.0612323,0.0150787,0.715037,0,0,1,0,0,1,8
21,54,16.9148,0.0605913,0.0256274,0.892601,0,0,1,0,0,1,6
21,55,17.0446,0.0526387,0.0217878,1.15287,0,0,1,0,0,1,6
21,56,16.9548,0.0574687,0.00614211,1.15825,0,0,1,0,0,1,2
21,57,16.4512,0.0580275,0.0248023,1.04844,0,0,1,0,0,1,6
21,58,16.0818,0.05132,0.00673187,0.799859,0,0,1,0,0,1,1
21,59,15.7488,0.0603517,0.0110523,0.993335,0,0,1,0,0,1,2
21,60,15.7797,0.0606437,9.01212e-05,1.2028,0,0,1,0,0,1,7
21,61,15.7883,0.047006,0.00591223,1.00737,0,0,1,0,0,1,5
21,62,16.02,0.0613498,0.0111382,1.00547,0,0,1,0,0,1,1
21,63,16.4476,0.0617831,0.00253259,0.982331,0,0,1,0,0,1,3
21,64,16.5939,0.0575246,0.0129239,0.966858,0,0,1,0,0,1,6
21,65,16.7708,0.0566284,0.011255,1.19261,0,0,1,0,0,1,2
21,66,16.6645,0.0615351,0.0183276,1.13139,0,0,1,0,0,1,8
21,67,16.8227,0.0603048,0.0121946,0.786225,0,0,1,0,0,1,5
21,68,17.0508,0.0585222,0.30277,0.365256,0,0,1,0,0,1,10
21,69,17.4067,0.0595753,0.0268195,1.01912,0,0,1,0,0,1,1
21,70,17.5483,0.0475904,0.00899185,0.976748,0,0,1,0,0,1,1
21,71,17.8125,0.0594648,0.0295534,0.783175,0,0,1,0,0,1,1
21,72,17.9809,0.0669438,0.0420669,0.794583,0,0,1,0,0,1,10
21,73,18.0258,0.072693,0.00426211,1.13061,0,0,1,0,0,1,7
21,74,18.1047,0.057198,0.00739535,1.16796,0,0,1,0,0,1,3
21,75,18.0974,0.0421441,0.0180915,0.884565,0,0,1,0,0,1,1
21,76,17.8285,0.051255,0.0309607,0.788787,0,0,1,0,0,1,2
21,77,17.7073,0.0713158,0.00494394,1.08099,0,0,1,0,0,1,10
21,78,17.6628,0.0629558,0.00293447,1.13711,0,0,1,0,0,1,8
21,79,17.5704,0.0433548,0.00910994,0.918369,0,0,1,0,0,1,1
21,80,17.3779,0.0457613,0.00608541,0.81758,0,0,1,0,0,1,1
21,81,17.4198,0.0643495,0.000357945,0.873617,0,0,1,0,0,1,6
21,82,17.286,0.0688803,0.014887,1.04362,0,0,1,0,0,1,2
21,83,17.1847,0.0531703,0.00133721,1.16246,0,0,1,0,0,1,1
21,84,17.3905,0.0447482,0.00272987,0.777182,0,0,1,0,0,1,1
21,85,17.3993,0.0614612,0.00378861,0.919354,0,0,1,0,0,1,6
21,86,17.6315,0.0752595,0.021317,0.960873,0,0,1,0,0,1,6
21,87,17.9396,0.0705452,0.0339717,0.954383,0,0,1,0,0,1,3
21,88,17.9162,0.050318,0.0281389,0.937408,0,0,1,0,0,1,1
21,89,17.9553,0.0579579,0.0106683,0.997177,0,0,1,0,0,1,7
21,90,17.8015,0.0702699,0.00672819,0.907914,0,0,1,0,0,1,6
21,91,17.604,0.0613994,0.00161222,0.978715,0,0,1,0,0,1,8
21,92,17.3536,0.0540127,0.198513,1.02233,0,0,1,0,0,1,3
21,93,16.9477,0.0663706,0.00112654,0.947014,0,0,1,0,0,1,8
21,94,16.6609,0.0661375,0.0228377,0.690828,0,0,1,0,0,1,8
21,95,16.366,0.0580257,0.00353397,0.595691,0,0,1,0,0,1,1
21,96,16.1643,0.0619361,0.0730504,1.06408,0,0,1,0,0,1,3
21,97,16.1429,0.0708739,0.0350511,1.07509,0,0,1,0,0,1,6
21,98,16.0549,0.0523201,0.0286932,0.976807,0,0,1,0,0,1,1
21,99,16.3975,0.0457681,0.0469246,0.853522,0,0,1,0,0,1,1
21,100,16.6111,0.0550764,0.00672279,1.30107,0,0,1,0,0,1,1
21,101,17.055,0.0576497,0.0126438,1.49466,0,0,1,0,0,1,9
21,102,17.193,0.0601658,0.00769668,1.13563,0,0,1,0,0,1,6
21,103,17.3803,0.0527106,0.14976,0.738025,0,0,1,0,0,1,10
21,104,17.666,0.0606053,0.0299201,0.840119,0,0,1,0,0,1,1
21,105,17.8618,0.0574783,0.0202415,1.04968,0,0,1,0,0,1,5
21,106,18.0737,0.0643283,0.00031407,1.03717,0,0,1,0,0,1,6
21,107,18.2478,0.0706955,0.00936968,0.911192,0,0,1,0,0,1,6
21,108,18.2899,0.0491265,0.00969438,1.05358,0,0,1,0,0,1,5
21,109,18.3968,0.0444992,0.0143116,1.04934,0,0,1,0,0,1,2
21,110,18.4924,0.0531564,0.0103397,0.930355,0,0,1,0,0,1,9
21,111,18.5208,0.0648149,0.00140729,0.76012,0,0,1,0,0,1,8
21,112,18.5096,0.0646775,0.0120074,1.07649,0,0,1,0,0,1,6
21,113,18.5616,0.0455053,0.0190121,1.24097,0,0,1,0,0,1,3
21,114,18.6508,0.0468729,0.0176984,1.09986,0,0,1,0,0,1,1
21,115,18.4175,0.0581315,0.0180103,0.734607,0,0,1,0,0,1,6
21,116,17.957,0.061871,0.0185302,0.932272,0,0,1,0,0,1,5
21,117,17.7025,0.0568816,0.00135818,1.04317,0,0,1,0,0,1,5
21,118,17.5866,0.0461651,0.00101629,0.861214,0,0,1,0,0,1,1
21,119,17.7073,0.0542385,0.00226988,0.94752,0,0,1,0,0,1,8
21,120,17.3754,0.0506625,0.00672404,1.20084,0,0,1,0,0,1,1
21,121,17.1023,0.0636369,0.0178391,1.00045,0,0,1,0,0,1,8
21,122,16.9286,0.071183,0.0338399,0.803012,0,0,1,0,0,1,8
21,123,16.9409,0.063489,0.169195,0.867307,0,0,1,0,0,1,9
21,124,16.6451,0.0549381,0.0282386,1.09421,0,0,1,0,0,1,1
21,125,16.582,0.0482344,0.028529,1.09816,0,0,1,0,0,1,2
21,126,16.2971,0.0571091,0.0653341,0.907742,0,0,1,0,0,1,1
21,127,16.4607,0.0669422,0.00653177,0.885926,0,0,1,0,0,1,1
21,128,16.1351,0.0764092,0.0105935,1.20415,0,0,1,0,0,1,8
21,129,15.938,0.0623944,0.0416606,1.0458,0,0,1,0,0,1,8
21,130,15.7598,0.0475826,0.00780182,0.864086,0,0,1,0,0,1,1
21,131,15.6198,0.0560295,0.0201031,0.908191,0,0,1,0,0,1,2
21,132,15.7118,0.0726095,0.0170067,0.78978,0,0,1,0,0,1,8
21,133,15.7946,0.0756321,0.0197024,1.22389,0,0,1,0,0,1,8
21,134,15.9541,0.0573613,0.78509,1.12802,0,0,1,0,0,1,9
21,135,15.9678,0.0650446,0.516423,0.840724,0,0,1,0,0,1,10
21,136,15.5597,0.069763,0.037663,0.862589,0,0,1,0,0,1,5
21,137,15.3409,0.0893129,0.808439,1.07577,0,0,1,0,0,1,8
21,138,15.1903,0.0926348,0.0118251,0.996299,0,0,1,0,0,1,8
21,139,15.0584,0.076675,0.00478295,0.898599,0,0,1,0,0,1,1
21,140,14.8481,0.0686528,0.0178356,0.9972,0,0,1,0,0,1,8
21,141,14.7835,0.0681122,0.120983,0.97667,0,0,1,0,0,1,9
21,142,14.8439,0.0746765,0.210292,0.820581,0,0,1,0,0,1,7
21,143,14.8783,0.0738813,0.0348928,1.04075,0,0,1,0,0,1,5
21,144,14.8574,0.0721544,0.354476,1.22562,0,0,1,0,0,1,5
21,145,15.0861,0.0665323,0.205267,1.44054,0,0,1,0,0,1,1
21,146,15.3541,0.0677029,0.000265029,1.06895,0,0,1,0,0,1,10
21,147,15.5299,0.0726793,0.0829459,0.659146,0,0,1,0,0,1,6
21,148,15.4864,0.0834454,0.0340862,0.916481,0,0,1,0,0,1,5
21,149,15.4065,0.0848742,0.0231757,0.872917,0,0,1,0,0,1,6
21,150,15.4348,0.0732135,1.54522,0.959792,0,0,1,0,0,1,4
21,151,15.3882,0.0523435,0.0261901,1.0982,0,0,1,0,0,1,1
21,152,15.3545,0.0678972,0.053007,1.03411,0,0,1,0,0,1,9
21,153,15.5155,0.0618721,0.0905557,0.876587,0,0,1,0,0,1,7
21,154,15.7195,0.0627658,0.0707081,1.06656,0,0,1,0,0,1,2
21,155,15.7735,0.0550938,0.000555472,1.05995,0,0,1,0,0,1,5
21,156,15.7127,0.0674378,0.0021271,1.03958,0,0,1,0,0,1,6
21,157,15.5958,0.0668602,0.0227681,0.93598,0,0,1,0,0,1,8
21,158,15.4078,0.0743221,0.00785994,0.930825,0,0,1,0,0,1,5
21,159,15.4086,0.10053,0.00646211,0.82748,0,0,1,0,0,1,8
21,160,15.2744,0.0893627,0.0427392,0.859335,0,0,1,0,0,1,6
21,161,15.1578,0.054798,0.0180934,0.857169,0,0,1,0,0,1,1
21,162,15.0962,0.0526242,0.0635066,1.06389,0,0,1,0,0,1,1
21,163,15.313,0.0695122,0.393194,1.19616,0,0,1,0,0,1,7
21,164,15.2015,0.063024,0.396882,0.976739,0,0,1,0,0,1,2
21,165,15.4608,0.0689709,0.388327,0.818329,0,0,1,0,0,1,2
21,166,15.5755,0.06822,0.154786,1.10071,0,0,1,0,0,1,7
21,167,15.628,0.0470214,0.305463,1.26711,0,0,1,0,0,1,7
21,168,15.5358,0.0606707,0.284592,0.844952,0,0,1,0,0,1,6
21,169,15.4294,0.0760788,0.290283,0.818044,0,0,1,0,0,1,9
21,170,15.2037,0.0895604,0.981967,1.02141,0,0,1,0,0,1,10
21,171,15.0046,0.0995821,0.118795,0.71324,0,0,1,0,0,1,5
21,172,14.8397,0.0874765,0.115103,0.780688,0,0,1,0,0,1,7
21,173,14.9737,0.0622356,0.0365603,1.21579,0,0,1,0,0,1,9
21,174,15.0682,0.0500372,0.122997,1.25474,0,0,1,0,0,1,3
21,175,15.1454,0.0660843,0.106636,0.829783,0,0,1,0,0,1,8
21,176,15.4935,0.0680598,0.478577,0.7359,0,0,1,0,0,1,8
21,177,15.5317,0.0843162,0.235521,0.989529,0,0,1,0,0,1,8
21,178,15.4058,0.0671203,0.273908,1.25359,0,0,1,0,0,1,7
21,179,15.3999,0.0552571,0.0719025,0.899291,0,0,1,0,0,1,1
21,180,15.6678,0.0630353,0.0490393,0.453854,0,0,1,0,0,1,10
21,181,15.7687,0.0698472,0.0222467,0.979045,0,0,1,0,0,1,2
21,182,15.6925,0.0778794,0.0217112,1.1403,0,0,1,0,0,1,5
21,183,15.5045,0.0608813,0.033771,0.829782,0,0,1,0,0,1,2
21,184,15.2667,0.0591844,0.0415887,0.985074,0,0,1,0,0,1,1
21,185,15.3608,0.0747834,0.0250614,1.27676,0,0,1,0,0,1,3
21,186,15.5003,0.0654591,0.177648,1.13839,0,0,1,0,0,1,9
21,187,15.4092,0.0591769,2.38619,0.607143,0,0,1,0,0,0,4
21,188,15.0371,0.0695282,0.10017,0.649603,0,0,1,0,0,1,4
21,189,14.6596,0.075041,2.90411,1.15365,0,0,1,0,0,0,10
21,190,14.4776,0.0578985,0.413786,1.37297,0,0,1,0,0,1,7
21,191,14.3017,0.0567568,0.134913,1.21218,0,0,1,0,0,1,5
21,192,14.1616,0.0548425,0.0539874,0.683458,0,0,1,0,0,1,9
21,193,13.9969,0.0795328,3.03314,0.7943,0,0,1,0,0,0,10
21,194,13.7622,0.0877998,0.110215,1.24215,0,0,1,0,0,1,3
21,195,13.4791,0.0628887,0.646052,1.27531,0,0,1,0,0,1,5
21,196,13.581,0.0564022,0.0590846,1.09649,0,0,1,0,0,1,5
21,197,13.6848,0.0843413,0.214932,0.952362,0,0,1,0,0,1,5
21,198,14.0183,0.0771793,0.213176,0.998334,0,0,1,0,0,1,2
21,199,14.3931,0.0721376,0.0061747,0.942317,0,0,1,0,0,1,8
21,200,14.4271,0.0654857,1.98526,0.948618,0,0,1,0,0,0,4
22,1,36.4806,0.136953,0.610684,5.08508,32.669,0.202178,0,0,1,1,4
22,2,36.1636,0.118768,0.436903,4.464,26.8765,0.144015,0,0,1,1,9
22,3,35.8426,0.100712,0.433546,3.83262,27.6637,0.118039,0,0,1,1,5
22,4,35.5173,0.0828353,0.430014,3.21164,0,0,1,0,1,1,5
22,5,35.1806,0.0656121,0.426413,2.58366,0,0,1,0,1,1,1
22,6,34.8345,0.0490725,2.44811,1.9823,0,0,1,0,1,0,10
22,7,34.406,0.0333669,0.998988,1.41887,0,0,1,0,1,1,10
22,8,33.8811,0.0218972,0.989896,0.944394,0,0,1,0,1,1,1
22,9,33.3966,0.0222914,0.986315,0.744938,0,0,1,0,1,1,1
22,10,32.7096,0.030043,0.980548,0.788285,0,0,1,0,1,1,2
22,11,31.9916,0.0290518,0.549309,1.18658,0,0,1,0,1,1,6
22,12,31.1258,0.0222295,0.54997,1.15952,0,0,1,0,1,1,5
22,13,30.451,0.0248475,0.972697,1.11183,0,0,1,0,1,1,8
22,14,29.8051,0.0314404,0.978842,1.23885,0,0,1,0,1,1,1
22,15,29.4304,0.0336757,0.545823,1.46771,0,0,1,0,1,1,8
22,16,28.7588,0.0308387,0.548027,1.38926,0,0,1,0,1,1,5
22,17,28.137,0.0326602,0.55061,1.04695,0,0,1,0,1,1,5
22,18,27.5599,0.0397306,0.548145,0.742132,0,0,1,0,1,1,5
22,19,26.9856,0.0442968,0.968696,0.716514,0,0,1,0,1,1,8
22,20,26.2728,0.042736,1.16617,0.87554,0,0,1,0,1,1,3
22,21,25.6649,0.0364757,0.970156,1.01302,0,0,1,0,1,1,3
22,22,24.9473,0.0311502,0.968072,0.941284,0,0,1,0,1,1,2
22,23,24.1461,0.0421073,1.56674,0.896694,0,0,1,0,1,1,10
22,24,23.4574,0.0459747,1.56561,0.503911,0,0,1,0,1,1,1
22,25,22.6518,0.04773,0.706927,0.558909,0,0,1,0,1,1,3
22,26,21.7699,0.0482478,0.575747,0.565184,0,0,1,0,1,1,8
22,27,20.8722,0.0489104,0.933007,0.579417,0,0,1,0,0,1,3
22,28,20.1228,0.044487,0.340114,0.735567,0,0,1,0,0,1,1
22,29,19.4403,0.0445709,0.141579,1.05997,0,0,1,0,0,1,6
22,30,18.782,0.0421768,0.0379712,1.17023,0,0,1,0,0,1,1
22,31,18.4983,0.0475649,0.00211345,1.20941,0,0,1,0,0,1,7
22,32,18.1525,0.0561567,0.00049247,1.01733,0,0,1,0,0,1,8
22,33,18.1779,0.0636751,0.00189627,0.822744,0,0,1,0,0,1,6
22,34,18.3982,0.0627874,0.00797574,0.938905,0,0,1,0,0,1,8
22,35,18.65,0.0544019,0.00719218,0.914515,0,0,1,0,0,1,1
22,36,18.9612,0.049262,0.00592974,0.981336,0,0,1,0,0,1,1
22,37,19.3001,0.0594458,0.0101529,1.05387,0,0,1,0,0,1,10
22,38,19.5128,0.0599979,0.00895512,0.970321,0,0,1,0,0,1,8
22,39,19.6576,0.0546728,0.0178601,0.890317,0,0,1,0,0,1,2
22,40,19.6567,0.047925,0.0086511,0.936278,0,0,1,0,0,1,1
22,41,19.6813,0.0460486,0.010374,0.826861,0,0,1,0,0,1,1
22,42,19.4872,0.0609266,0.00181773,0.884829,0,0,1,0,0,1,5
22,43,19.5144,0.0636046,0.00276325,1.03995,0,0,1,0,0,1,9
22,44,19.701,0.0517215,0.00129853,0.843704,0,0,1,0,0,1,2
22,45,19.8446,0.0405136,0.00355181,0.911462,0,0,1,0,0,1,1
22,46,19.775,0.04847,0.0028352,1.05285,0,0,1,0,0,1,7
22,47,19.9073,0.0542579,0.0098456,1.29195,0,0,1,0,0,1,10
22,48,19.977,0.053476,0.0169312,1.18249,0,0,1,0,0,1,2
22,49,20.0554,0.0441655,0.0221744,1.05272,0,0,1,0,0,1,3
22,50,19.7988,0.0498268,0.00502277,1.15549,0,0,1,0,0,1,6
22,51,19.6336,0.0495903,0.0015171,1.2398,0,0,1,0,0,1,6
22,52,19.3763,0.0486785,0.00667558,1.15516,0,0,1,0,0,1,2
22,53,19.0459,0.0577839,0.0155197,0.991409,0,0,1,0,0,1,8
22,54,18.7789,0.0636242,0.083473,0.910469,0,0,1,0,0,1,8
22,55,18.2307,0.0570046,0.0230805,0.901636,0,0,1,0,0,1,5
22,56,17.6538,0.035601,0.557631,0.952516,0,0,1,0,0,1,8
22,57,16.7875,0.0405692,0.0100498,0.934005,0,0,1,0,0,1,1
22,58,16.2429,0.0596896,0.00682207,1.15276,0,0,1,0,0,1,8
22,59,15.7834,0.0797707,0.504745,0.721694,0,0,1,0,0,1,8
22,60,15.3405,0.0790349,0.0324163,0.79367,0,0,1,0,0,1,5
22,61,15.0235,0.0657853,0.0225603,0.974771,0,0,1,0,0,1,2
22,62,14.627,0.0466317,0.0290548,1.0571,0,0,1,0,0,1,2
22,63,14.3791,0.0661348,0.00272067,1.07023,0,0,1,0,0,1,8
22,64,14.348,0.0772704,0.0542784,1.09771,0,0,1,0,0,1,8
22,65,14.5205,0.0762329,0.315704,0.877443,0,0,1,0,0,1,8
22,66,14.525,0.0742718,0.113784,0.872375,0,0,1,0,0,1,8
22,67,14.6144,0.0790422,0.13331,0.899139,0,0,1,0,0,1,2
22,68,14.4796,0.0947363,1.10106,0.954471,0,0,1,0,0,1,9
22,69,14.4195,0.0625215,0.0166026,1.14869,0,0,1,0,0,1,1
22,70,14.4426,0.0387282,0.0276087,1.08339,0,0,1,0,0,1,2
22,71,14.2845,0.063416,1.06425,1.15835,0,0,1,0,0,1,1
22,72,14.2087,0.0806891,0.19562,0.924146,0,0,1,0,0,1,6
22,73,14.1834,0.0831019,0.0299355,0.870558,0,0,1,0,0,1,9
22,74,14.0674,0.0773451,0.271818,0.811719,0,0,1,0,0,1,6
22,75,14.146,0.049172,0.876966,1.07858,0,0,1,0,0,1,1
22,76,14.4278,0.0501892,0.216601,1.18749,0,0,1,0,0,1,1
22,77,14.5868,0.0680482,0.211698,0.849246,0,0,1,0,0,1,5
22,78,14.7162,0.0698433,0.141158,0.829319,0,0,1,0,0,1,8
22,79,15.0622,0.0710364,0.387551,0.726464,0,0,1,0,0,1,7
22,80,15.4107,0.0701598,0.377936,0.954437,0,0,1,0,0,1,2
22,81,15.4844,0.0558767,0.370774,1.27896,0,0,1,0,0,1,2
22,82,15.7608,0.0476102,0.0590286,1.02191,0,0,1,0,0,1,1
22,83,16.0139,0.0611949,0.0166167,0.970284,0,0,1,0,0,1,9
22,84,16.2174,0.0751976,0.00415421,0.830913,0,0,1,0,0,1,8
22,85,16.331,0.0756522,0.00431374,1.05585,0,0,1,0,0,1,6
22,86,16.5853,0.0636523,1.38763,1.09999,0,0,1,0,0,1,9
22,87,16.4057,0.0543748,0.315713,0.993512,0,0,1,0,0,1,8
22,88,16.5786,0.0581711,0.0145253,0.794834,0,0,1,0,0,1,1
22,89,16.657,0.0787427,0.00590194,0.984169,0,0,1,0,0,1,9
22,90,16.7509,0.0719463,0.00828234,1.24535,0,0,1,0,0,1,5
22,91,16.8055,0.0455315,0.0211163,1.05707,0,0,1,0,0,1,1
22,92,16.9016,0.0573605,0.00273386,0.81102,0,0,1,0,0,1,5
22,93,16.8061,0.0750139,0.00451979,0.69658,0,0,1,0,0,1,8
22,94,16.7517,0.0904629,0.00562273,0.830422,0,0,1,0,0,1,8
22,95,16.5469,0.056707,0.0058256,1.19217,0,0,1,0,0,1,2
22,96,16.3829,0.045651,0.285194,1.10292,0,0,1,0,0,1,9
22,97,16.2132,0.0595225,0.243435,0.93027,0,0,1,0,0,1,7
22,98,16.0067,0.0826642,0.054482,0.909064,0,0,1,0,0,1,5
22,99,15.8939,0.0723632,0.04623,0.999777,0,0,1,0,0,1,7
22,100,15.6249,0.0605852,0.00733981,0.841463,0,0,1,0,0,1,1
22,101,15.4099,0.0733537,0.0100243,0.816089,0,0,1,0,0,1,8
22,102,15.4789,0.0808272,0.0814798,0.920713,0,0,1,0,0,1,9
22,103,15.6314,0.064943,0.103796,0.957171,0,0,1,0,0,1,8
22,104,15.5468,0.0553495,0.00850045,1.09718,0,0,1,0,0,1,1
22,105,15.5491,0.0496678,0.0239733,1.19222,0,0,1,0,0,1,8
22,106,15.5235,0.0832969,0.0374367,0.814428,0,0,1,0,0,1,8
22,107,15.4103,0.0893958,0.256722,0.827993,0,0,1,0,0,1,7
22,108,15.4068,0.0623308,0.0229805,1.14985,0,0,1,0,0,1,1
22,109,15.4668,0.047429,0.26239,0.901926,0,0,1,0,0,1,1
22,110,15.4836,0.0586271,0.0514497,0.907823,0,0,1,0,0,1,5
22,111,15.3107,0.0947527,0.0686884,0.84835,0,0,1,0,0,1,9
22,112,15.1965,0.0809393,0.267994,1.01264,0,0,1,0,0,1,7
22,113,15.2045,0.0471771,0.0492674,1.08103,0,0,1,0,0,1,1
22,114,15.0835,0.04472,0.0526852,1.2127,0,0,1,0,0,1,2
22,115,15.1424,0.06167,0.0678835,1.09234,0,0,1,0,0,1,2
22,116,14.9995,0.0870245,0.0206085,0.548829,0,0,1,0,0,1,9
22,117,15.188,0.104033,0.0320961,0.708503,0,0,1,0,0,1,8
22,118,15.5004,0.0811513,0.409828,1.22249,0,0,1,0,0,1,7
22,119,15.5695,0.0538936,0.0550895,1.23699,0,0,1,0,0,1,1
22,120,15.7302,0.0562429,0.543895,0.680508,0,0,1,0,0,1,1
22,121,15.8123,0.0750667,0.536181,0.605945,0,0,1,0,0,1,2
22,122,15.6645,0.0847016,0.152322,1.19605,0,0,1,0,0,1,5
22,123,15.6039,0.0876187,0.0419039,0.955527,0,0,1,0,0,1,9
22,124,15.4094,0.0565137,0.0481037,0.725652,0,0,1,0,0,1,2
22,125,15.4448,0.0454326,0.025756,0.945117,0,0,1,0,0,1,1
22,126,15.5638,0.0610537,0.0402296,1.31112,0,0,1,0,0,1,3
22,127,15.5788,0.0652027,0.153673,1.10799,0,0,1,0,0,1,8
22,128,15.7164,0.0671063,0.022262,0.779491,0,0,1,0,0,1,5
22,129,15.7952,0.0672576,0.016225,0.760169,0,0,1,0,0,1,5
22,130,15.97,0.0639372,0.0155291,0.953782,0,0,1,0,0,1,1
22,131,16.3781,0.0478251,0.0068465,1.13285,0,0,1,0,0,1,2
22,132,16.5342,0.0571501,0.000592255,1.06678,0,0,1,0,0,1,2
22,133,16.7072,0.07066,0.00328825,0.927489,0,0,1,0,0,1,3
22,134,16.8526,0.0618753,0.0113255,1.07932,0,0,1,0,0,1,1
22,135,17.2336,0.051666,0.0260702,1.00967,0,0,1,0,0,1,2
22,136,17.3474,0.0544275,0.0426502,0.896163,0,0,1,0,0,1,2
22,137,17.6038,0.0573882,0.00457354,1.12638,0,0,1,0,0,1,9
22,138,17.804,0.0593437,0.020589,1.05294,0,0,1,0,0,1,5
22,139,17.764,0.0604658,0.00603687,0.663787,0,0,1,0,0,1,3
22,140,17.5692,0.0588563,0.0250335,1.07376,0,0,1,0,0,1,10
22,141,17.257,0.0420453,0.0026778,1.19778,0,0,1,0,0,1,1
22,142,16.8764,0.0493555,0.155996,0.8908,0,0,1,0,0,1,3
22,143,16.4835,0.0678655,0.0255763,0.835286,0,0,1,0,0,1,5
22,144,16.0546,0.0770251,0.0511174,1.00224,0,0,1,0,0,1,6
22,145,15.6468,0.0606592,0.366301,1.07767,0,0,1,0,0,1,8
22,146,15.4577,0.0336539,0.0238035,1.10714,0,0,1,0,0,1,5
22,147,15.2978,0.0737457,0.24064,0.968092,0,0,1,0,0,1,8
22,148,15.139,0.0785488,0.065968,1.02933,0,0,1,0,0,1,8
22,149,14.9697,0.0893286,0.431353,0.671054,0,0,1,0,0,1,9
22,150,14.6577,0.0676422,0.393877,0.854292,0,0,1,0,0,1,3
22,151,14.349,0.0361719,0.653346,1.30969,0,0,1,0,0,1,1
22,152,14.3027,0.0698568,0.341594,1.09146,0,0,1,0,0,1,8
22,153,14.5382,0.0792967,0.656807,0.789846,0,0,1,0,0,1,7
22,154,14.6626,0.0766707,0.00671276,0.947424,0,0,1,0,0,1,5
22,155,14.8857,0.0653896,0.40075,1.02783,0,0,1,0,0,1,9
22,156,14.5356,0.0539605,0.0339956,1.06827,0,0,1,0,0,1,1
22,157,14.5741,0.0695554,0.0371238,0.992527,0,0,1,0,0,1,8
22,158,14.6618,0.0773969,0.0323157,0.693055,0,0,1,0,0,1,2
22,159,14.8266,0.0760421,0.212639,0.975416,0,0,1,0,0,1,6
22,160,14.8778,0.0759602,0.144793,1.05613,0,0,1,0,0,1,5
